"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009","Canada","2016A000011124","Total drug violations [401]","Rate per 100,000 population","Rate","257","units","0","v72496403","1.231.2","291.31","","","","2"
"2000","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","8.90","","","","2"
"2001","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","0.40","","","","2"
"2002","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","2.68","","","","2"
"2003","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-7.30","","","","2"
"2004","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","11.43","","","","2"
"2005","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-4.97","","","","2"
"2006","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","1.66","","","","2"
"2007","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","4.22","","","","2"
"2008","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-0.04","","","","2"
"2009","Canada","2016A000011124","Total drug violations [401]","Percentage change in rate","Percent","239","units","0","v72496404","1.231.3","-5.30","","","","2"
"2000","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","70094","","","","0"
"2001","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","70186","","","","0"
"2002","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","70848","","","","0"
"2003","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","65826","","","","0"
"2004","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","73339","","","","0"
"2005","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","70779","","","","0"
"2006","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","74422","","","","0"
"2007","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","78131","","","","0"
"2008","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","80320","","","","0"
"2009","Canada","2016A000011124","Total drug violations [401]","Total cleared","Number","223","units","0","v72496405","1.231.4","77468","","","","0"
"2000","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","54574","","","","0"
"2001","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","56942","","","","0"
"2002","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","56811","","","","0"
"2003","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","47659","","","","0"
"2004","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","52586","","","","0"
"2005","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","52320","","","","0"
"2006","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","57004","","","","0"
"2007","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","60716","","","","0"
"2008","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","61487","","","","0"
"2009","Canada","2016A000011124","Total drug violations [401]","Total, persons charged","Number","223","units","0","v72496408","1.231.7","59656","","","","0"
"2000","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","209.69","","","","2"
"2001","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","215.76","","","","2"
"2002","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","212.10","","","","2"
"2003","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","175.60","","","","2"
"2004","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","191.23","","","","2"
"2005","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","187.88","","","","2"
"2006","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","202.16","","","","2"
"2007","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","212.80","","","","2"
"2008","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","212.86","","","","2"
"2009","Canada","2016A000011124","Total drug violations [401]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v72496409","1.231.8","203.98","","","","2"
"2000","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","46737","","","","0"
"2001","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","48386","","","","0"
"2002","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","48301","","","","0"
"2003","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","42332","","","","0"
"2004","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","46642","","","","0"
"2005","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","46726","","","","0"
"2006","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","50697","","","","0"
"2007","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","53901","","","","0"
"2008","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","54543","","","","0"
"2009","Canada","2016A000011124","Total drug violations [401]","Total, adult charged","Number","223","units","0","v72496410","1.231.9","53540","","","","0"
"2000","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","198.45","","","","2"
"2001","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","202.47","","","","2"
"2002","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","199.12","","","","2"
"2003","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","172.18","","","","2"
"2004","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","187.19","","","","2"
"2005","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","185.13","","","","2"
"2006","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","198.26","","","","2"
"2007","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","208.02","","","","2"
"2008","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","207.47","","","","2"
"2009","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","200.66","","","","2"
