"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","202.82","","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","200.48","","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","190.64","","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","181.68","","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","170.64","","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","157.44","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","138.47","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v72496411","1.231.10","111.94","","","","2"
"2010","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6445","","","","0"
"2011","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6553","","","","0"
"2012","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","5867","","","","0"
"2013","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","5475","","","","0"
"2014","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","4678","","","","0"
"2015","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","3733","","","","0"
"2016","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","3184","","","","0"
"2017","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","2762","","","","0"
"2018","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","2075","","","","0"
"2019","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","1151","","","","0"
"2010","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","254.82","","","","2"
"2011","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","263.39","","","","2"
"2012","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","240.40","","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","228.82","","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","198.21","","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","158.79","","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","134.60","","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","116.59","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","87.23","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","47.85","","","","2"
"2010","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","12863","","","","0"
"2011","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","13782","","","","0"
"2012","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","12824","","","","0"
"2013","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","12488","","","","0"
"2014","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","10932","","","","0"
"2015","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","9124","","","","0"
"2016","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","7998","","","","0"
"2017","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","7567","","","","0"
"2018","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","5334","","","","0"
"2019","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","1021","","","","0"
"2010","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","508.58","","","","2"
"2011","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","553.95","","","","2"
"2012","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","525.47","","","","2"
"2013","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","521.91","","","","2"
"2014","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","463.20","","","","2"
"2015","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","388.10","","","","2"
"2016","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","338.10","","","","2"
"2017","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","319.41","","","","2"
"2018","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","224.24","","","","2"
"2019","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","42.44","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","11957","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","11785","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","12721","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","9428","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","8045","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","7063","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","6148","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","5497","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","4765","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","3815","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","35.16","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","34.32","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","36.64","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","26.87","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","22.70","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","19.78","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","17.03","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","15.04","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","12.86","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","10.15","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-5.11","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-2.40","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","6.78","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-26.67","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-15.52","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-12.86","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-13.93","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-11.65","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-14.52","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-21.07","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","","..","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","74","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","78","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000149711","1.204.15","56","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","","..","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","1.33","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","1.61","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percent unfounded","Percent","239","units","0","v1000149712","1.204.16","1.45","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","11099","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","11089","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","11748","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","8838","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","6631","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","6272","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","5437","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","4773","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","4373","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","3509","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","8660","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","8486","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","8475","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","6622","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","5284","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","5021","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","4327","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","3731","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","3513","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","3038","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","29.27","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","28.39","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","28.05","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","21.69","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","17.14","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","16.17","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","13.78","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","11.74","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","10.89","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","9.27","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2710","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2999","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","3218","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2251","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1464","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1541","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1390","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1121","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1357","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1339","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","10.01","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","10.95","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","11.59","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","8.00","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","5.14","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","5.37","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","4.79","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","3.81","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","4.54","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","4.41","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5950","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5487","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5257","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","4371","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","3820","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","3480","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","2937","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","2610","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","2156","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","1699","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","235.25","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","220.54","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","215.41","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","182.68","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","161.86","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","148.03","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","124.15","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","110.17","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","90.64","","","","2"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","70.63","","","","2"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1188","","","","0"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1184","","","","0"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1067","","","","0"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","754","","","","0"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","601","","","","0"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","570","","","","0"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","473","","","","0"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","454","","","","0"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","388","","","","0"
"2019","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","290","","","","0"
"2010","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","46.97","","","","2"
"2011","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","47.59","","","","2"
"2012","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","43.72","","","","2"
"2013","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","31.51","","","","2"
"2014","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","25.47","","","","2"
"2015","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","24.25","","","","2"
"2016","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","19.99","","","","2"
"2017","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","19.16","","","","2"
"2018","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","16.31","","","","2"
